DIDELE 	 d'""id'el'e:
PAKIŠO 	 pak'""iSo:
PAPUOŠ 	 p""apuoS
STOGO 	 st""o:go:
KRAIGĄ 	 kr^aiga:
RŪMUS 	 r""u:mus
GOBELENAS 	 gOb'el'""enas
PUOŠE 	 p^uoS'e
PRINTSAS 	 p'r'""i.n.tsas
PUOTĄ 	 p^uota:
KĖLĖ 	 k'""E:l'E:
TEKS 	 t'""eks
KELTI 	 k'""e.l.'t'i
KELMUS 	 k'""e.l.mus
VAIKAS 	 v^aikas
RĖKE 	 r'^E:k'e
SKARDŽEI 	 ska.^r.'dZ'ei
LĖKTUVAS 	 l'E:kt""uvas
KILTI 	 k'""i.l.'t'i
PRADĖJO 	 prad'""E:jo:
DIDELIS 	 d'""id'el'is
KUMPIS 	 ku.^m.'p'is
KĄBO 	 k^a:bo:
JŪROS 	 j""u:ro:s
DUMBLEI 	 du.^m.'b'l'ei
SVEIKA 	 s'v'^eika
VAIKAI 	 vaik^ai
DUMDAVO 	 d""u.m.davo:
SPARČEI 	 spa.^r.'tS'ei
TETA 	 t'et""a
STUMTŪ 	 st""u.m.tu:
KĖDE 	 k'^E:d'e:
SENAS 	 s'^e:nas
ARTOJAS 	 a.r.t""o:jas
ĄRE 	 ^a:r'e
ARTOJO 	 a.r.t""o:jo:
SARTA 	 sa.r.t""a
KUMELĖ 	 kum'^e:l'E:
JAUNIMO 	 jaun'""imo:
ŽARGONAS 	 Za.r.g""Onas
PATIKO 	 pat'""iko:
MERGOS 	 m'e.r.g^o:s
NAGAI 	 nag^ai
PAJUODO 	 paj^uodo:
VAIKAS 	 v^aikas
PĄNAGE 	 p^a:nag'e:
SUSIŽEIDĖ 	 sus'""iZ'eid'E:
PREKĖS 	 p'r'^e:k'E:s
KAINA 	 k""aina
PER 	 p'e.^r.
DIDELĖ 	 d'""id'el'E:
TĖVAS 	 t'""E:vas
ROGES 	 ro:g'""es
PATAISĖ 	 pat^ais'E:
NAUJA 	 nauj""a
PARODA 	 paro:d""a
PATIKO 	 pat'""iko:
PETRAS 	 p'^e:tras
MEISTRO 	 m'""eistro:
SULAUKS 	 sul^auks
VISUS 	 v'is""us
ROMANUS 	 rOman""us
PERSKAITĖ 	 p'""e.r.skait'E:
GRĄŽŪS 	 gr^a:Zu:s
INKILAI 	 i.N.'k'il^ai
SUKALTI 	 suka.l.'t'""i
DĖDĖ 	 d'^E:d'E:
KINKYS 	 k'i.N.'k'^i:s
ARKLIUS 	 ""a.r.'kl'ius
ATSKRIDO 	 ats'kr'""ido:
PULKELIS 	 pu.l.'k'^e:l'is
WW 	 ww
ANČIŪ 	 ""a.n.'tS'iu:
MŪSŪ 	 m""u:su:
GULBELĖ 	 gu.l.'b'^e:l'E:
PARSKRIDO 	 pa.r.'s'kr'""ido:
TETAI 	 t'^e:tai
PUNŠAS 	 pu.^n.Sas
PATIKO 	 pat'""iko:
VAIKAI 	 vaik^ai
BUNDA 	 bu.^n.da
SUNKEI 	 su.^N.'k'ei
DŽEIMSAS 	 dZ'^eimsas
DŽAULIS 	 dZ""aul'is
TAI 	 t^ai
ATRĄDO 	 atr^a:do:
VIENAS 	 v'""ienas
BĄTAS 	 b^a:tas
PRADINGO 	 prad'i.^N.go:
PRĄSTAS 	 pr^a:stas
BŪSTAS 	 b""u:stas
TIKO 	 t'""iko:
TAVES 	 tav'^e:s
BOBA 	 b""o:ba
KLAUSE 	 kl""aus'e
VAIKAS 	 v^aikas
STĄBDO 	 st^a:bdo:
ŽAISLĄ 	 Z^aisla:
NĄMAS 	 n^a:mas
ANKŠTAS 	 a.^N.kStas
PASIDĄRĖ 	 pas'id^a:r'E:
GIEDRĄ 	 g'^iedra:
DANGŪ 	 da.^N.gu:
PARODĖ 	 par""o:d'E:
TETOS 	 t'et^o:s
MEDUS 	 m'ed""us
PATIKO 	 pat'""iko:
TAIP 	 t^aip
GREIT 	 gr'^eit
NEMETU 	 n'""em'etu
DARBO 	 d""a.r.bo:
VIŠTAS 	 v'iSt""as
KRŪME 	 kr""u:m'e
SURĄDO 	 sur^a:do:
JONAS 	 j^o:nas
ĄSILAS 	 ^a:s'ilas
TIKRAS 	 t'""ikras
KAIMYNO 	 kaim'""i:no:
KĄPAS 	 k^a:pas
APLEISTAS 	 ap'l'""eistas
ŠEIMOS 	 S'eim^o:s
BĄDAS 	 b^a:das
LAUKE 	 l""auk'e
TETA 	 t'et""a
DUMBLU 	 du.m.bl""u
GYDOSI 	 g'""i:do:s'i
PELĖDA 	 p'el'""E:da
KUMPU 	 ku.m.p""u
SNAPU 	 snap""u
MĄŽAS 	 m^a:Zas
ŪKIS 	 ""u:k'is
ATITEKO 	 at'it'^e:ko:
TAMSU 	 ta.m.s""u
BŪDAVO 	 b""u:davo:
TENAI 	 t'en^ai
RĄSTAI 	 r^a:stai
PŪTŪ 	 p""u:tu:
SMARKEI 	 sma.^r.'k'ei
TETOS 	 t'et^o:s
ANTIDĖ 	 a.n.'t'""id'E:
SUGRIUVO 	 sugr'""iuvo:
MAŠINAS 	 maS'in""as
IŽBANDYTI 	 iZba.n.'d'""i:t'i
REIKE 	 r'^eik'e
MAMA 	 mam""a
KANTRI 	 ka.n.'t'r'""i
PASIDĄRĖ 	 pas'id^a:r'E:
DINKS 	 d'i.^N.ks
AŠTUNTAS 	 aStu.^n.tas
PUSLAPIS 	 p""uslap'is
TURĖS 	 tur'^E:s
UGDYTI 	 ugd'""i:t'i
ATSAKOMYBE 	 atsako:m'""i:b'e:
KAMPE 	 ka.m.'p'""e
TUPIU 	 tup'""iu
TYLEI 	 t'^i:l'ei
LABAI 	 lab^ai
TRUGDAU 	 trugd^au
TĖVUI 	 t'""E:vui
NAUJU 	 nauj""u
TILTU 	 t'""i.l.tu
PRAVAŽEVO 	 pravaZ'^e:vo:
KEULĖS 	 k'^eul'E:s
JOVALAI 	 jo:val^ai
PASIPYLĖ 	 pas'ip'""i:l'E:
TĖVAS 	 t'""E:vas
NAUJOKUS 	 naujo:k""us
APŽIŪRĖJO 	 ap'Z'iu:r'""E:jo:
TĖVAS 	 t'""E:vas
ARTOJO 	 a.r.t""o:jo:
PASIGEDO 	 pas'ig'^e:do:
DĖDĖS 	 d'^E:d'E:s
MEDY 	 m'^e:d'i:
PJAUS 	 p'j^aus
KARVĖS 	 k""a.r.'v'E:s
MYKTI 	 m'^i:kt'i
PRADĖJO 	 prad'""E:jo:
TIKRAS 	 t'""ikras
MURMEKLIS 	 mu.r.'m'^e:kl'is
TĖVAS 	 t'""E:vas
PAPRAŠYK 	 papraS'^i:k
ANTRŪ 	 a.n.tr^u:
KELNIŪ 	 k'""e.l.'n'iu:
LABAI 	 lab^ai
KANTRUS 	 ka.n.tr""us
VAIKAS 	 v^aikas
KARVIŪ 	 k""a.r.'v'iu:
BANDA 	 ba.n.d""a
PASIKLYDO 	 pas'ikl'""i:do:
PRADĖJO 	 prad'""E:jo:
KURSUOTI 	 ku.r.s""uot'i
TROLEIBUSAS 	 trOl'eib""usas
VEŽIMŪ 	 v'eZ'""imu:
GURGUOLĖ 	 gu.r.g^uol'E:
PAJUDĖJO 	 pajud'""E:jo:
PRIE 	 p'r'^ie
UPĖS 	 ""up'E:s
DZŪKAS 	 dz^u:kas
PASITIKO 	 pas'it'""iko:
TĖVAS 	 t'""E:vas
IRSTI 	 i.^r.'s't'i
PRADĖJO 	 prad'""E:jo:
GALĖJO 	 gal'""E:jo:
PRAKIRSTI 	 prak'i.^r.'s't'i
ĄKY 	 ^a:k'i:
MAŠINA 	 maS'in""a
BIRBE 	 b'i.^r.'b'e
GARSEI 	 ga.^r.'s'ei
VIENAS 	 v'""ienas
JAPONAS 	 jap""Onas
ATVYKO 	 at'v'^i:ko:
TETA 	 t'et""a
PAJATSUS 	 pajats""us
PASIUVO 	 pas'""iuvo:
MANO 	 m""ano:
KOJA 	 k""o:ja
SUŽEISTA 	 suZ'eist""a
NĄMAS 	 n^a:mas
ERDVUS 	 e.r.dv""us
TĄPO 	 t^a:po:
VISI 	 v'is'""i
BERŽAI 	 b'e.r.Z^ai
SUPUVO 	 sup""uvo:
DĖDĖ 	 d'^E:d'E:
KERŠTU 	 k'e.r.St""u
DEGA 	 d'^e:ga
KRŪMAS 	 kr""u:mas
VEŠLUS 	 v'eSl""us
AUGA 	 ""auga
GREIT 	 gr'^eit
ATVEDU 	 ""at'v'edu
ARKLIUS 	 ""a.r.'kl'ius
VAIKAS 	 v^aikas
GERVE 	 g'""e.r.'v'e
DŽEUGĖSI 	 dZ'^eug'E:s'i
NAUJA 	 nauj""a
SPINTA 	 s'p'""i.n.ta
SULŪŽO 	 sul""u:Zo:
VERŠEI 	 v'e.^r.'S'ei
ŽINDO 	 Z'""i.n.do:
KARVE 	 k""a.r.'v'e:
VAIKAS 	 v^aikas
UGNY 	 ""ugn'i:
PAKŪRĖ 	 pak""u:r'E:
MĄŽAS 	 m^a:Zas
VAIKUTIS 	 vaik""ut'is
VERKE 	 v'e.^r.'k'e
DĖDĖ 	 d'^E:d'E:
TRUGDO 	 tr""ugdo:
TĖVUI 	 t'""E:vui
DŽEUGĖSI 	 dZ'^eug'E:s'i
MAŽU 	 maZ""u
ŠEPEČIU 	 S'^e:p'etS'iu
TURBŪT 	 tu.r.b""u:t
YSUKA 	 ^i:suka
SRAIGTĄ 	 sr""aigta:
AUŠINIMO 	 auS'""in'imo:
SKYSTIS 	 s'k'^i:s't'is
IŠSILIEJO 	 iS's'il'""iejo:
BĄTŪ 	 b^a:tu:
DYDIS 	 d'^i:d'is
KETUREZDEŠIMTAS 	 k'etur'ez'd'eS'i.^m.tas
GREIT 	 gr'^eit
APSISEUSKI 	 ap's'is'^eus'k'i
APSEUSTU 	 ap's'eust""u
TĖVĄ 	 t'""E:va:
SEUBAS 	 s'^eubas
APĖMĖ 	 ""ap'E:m'E:
TURBŪT 	 tu.r.b""u:t
RĖKEU 	 r'E:k'^eu
STIPREI 	 s't'ip'r'^ei
VISKĄ 	 v'""iska:
JIS 	 j""is
APRĖPTI 	 ap'r'""E:p't'i
KETINA 	 k'et'""ina
MATYT 	 mat'""i:t
NERĖKIU 	 n'er'E:k'""iu
GARSEI 	 ga.^r.'s'ei
MOTERIS 	 m""o:t'er'is
AKUŠERĖ 	 ak""uS'er'E:
PASITIKO 	 pas'it'""iko:
JONAS 	 j^o:nas
EŽY 	 ^e:Z'i:
PAGĄVO 	 pag^a:vo:
MAMA 	 mam""a
TETĄ 	 t'^e:ta:
SUTIKO 	 sut'""iko:
VIŠTA 	 v'iSt""a
DEDA 	 d'^e:da
KEUŠINY 	 k'euS'""in'i:
VIEŠNE 	 v'^ieS'n'e:
ČOBOTAS 	 tS""ObOtas
UŠKALBINO 	 uSk""a.l.'b'ino:
TIKRAS 	 t'""ikras
GINČAS 	 g'i.^n.tSas
KILO 	 k'""ilo:
TURBŪT 	 tu.r.b""u:t
LUKŠTAI 	 lukSt^ai
PAGELTO 	 pag'e.^l.to:
BULVES 	 b""u.l.'v'es
NULUPAI 	 nulup^ai
PRASTAI 	 prast^ai
TETOS 	 t'et^o:s
REIKALU 	 r'^eikalu
SUSIRŪPINAU 	 sus'ir""u:p'inau
VISUS 	 v'is""us
ALKIS 	 a.^l.'k'is
KANKINA 	 ka.N.'k'""ina
MĄMĄ 	 m^a:ma:
ŠALTIS 	 Sa.^l.'t'is
KREČE 	 kr'^e:tS'e
TĖVO 	 t'""E:vo:
DALGIS 	 da.^l.'g'is
PRAPUOLĖ 	 prap""uol'E:
NORI 	 n""o:r'i
ŠIOKIO 	 S'""io:k'io:
TOKIO 	 t""o:k'io:
DARBO 	 d""a.r.bo:
DARŽE 	 da.r.'Z'""e
ŽIOGAS 	 Z'""io:gas
GRIEŽE 	 gr'""ieZ'e
VANDENS 	 va.n.'d'e.^n.s
GERTI 	 g'""e.r.'t'i
TURĖS 	 tur'^E:s
ARKLYS 	 a.r.'kl'^i:s
GYVAS 	 g'""i:vas
PASILIKO 	 pas'il'""iko:
DĖDĖS 	 d'^E:d'E:s
GĖRĖ 	 g'""E:r'E:
TRAUKTINE 	 traukt'""in'e:
TURBŪT 	 tu.r.b""u:t
WW 	 ww
IŠKROVA 	 ""iSkro:va
TIKTŪ 	 t'""iktu:
IEŠKO 	 ""ieSko:
KITO 	 k'""ito:
KELIO 	 k'^e:l'io:
ONA 	 o:n""a
BIBLIJA 	 b'""ib'l'ija
SUSIDOMĖJO 	 sus'ido:m'""E:jo:
GRYNAS 	 gr'""i:nas
TSINKAS 	 ts'""i.N.kas
TELIKO 	 t'el'""iko:
MAMA 	 mam""a
TSENTUS 	 ts'e.n.t""us
PALIKO 	 pal'""iko:
ŠUNYS 	 S""un'i:s
NETSYPE 	 n'ets'^i:p'e
TYLEI 	 t'^i:l'ei
TURBŪT 	 tu.r.b""u:t
JIS 	 j""is
ATVYKO 	 at'v'^i:ko:
BUVO 	 b""uvo:
DVEJI 	 d'v'ej""i
KLIJAI 	 kl'ij^ai
PETRO 	 p'^e:tro:
PĄTALAS 	 p^a:talas
PRAPUOLĖ 	 prap""uol'E:
PRIEŠAS 	 p'r'""ieSas
NEPULTI 	 n'ep""u.l.'t'i
PAŽADĖJO 	 paZad'""E:jo:
ILGAI 	 i.l.g^ai
PRADŽE 	 pradZ'""e
TRUKO 	 tr""uko:
JONAS 	 j^o:nas
GABUS 	 gab""us
TURBŪT 	 tu.r.b""u:t
DĖDĖS 	 d'^E:d'E:s
BRIGADA 	 b'r'igad""a
PASTĄTĖ 	 past^a:t'E:
ATĄSKAITOS 	 at^a:skaito:s
YŽANGA 	 ""i:Za.N.ga
TRUMPOKA 	 tru.m.p""o:ka
APRANGOS 	 apra.N.g^o:s
MADA 	 mad""a
PASIKEITĖ 	 pas'""ik'eit'E:
PETRAS 	 p'^e:tras
GAMAKU 	 Gamak""u
PUIKUOJASI 	 puik""uojas'i
PIRMININKAS 	 p'""i.r.'m'in'i.N.kas
MĄŽUMA 	 m^a:Zuma
PIKTINASI 	 p'""ikt'inas'i
DIDELE 	 d'""id'el'e:
TANKME 	 ta.^N.'km'e:
PRIĖJOM 	 p'r'i^E:jo:m
KATĖ 	 kat'^E:
SUSIRANGĖ 	 sus'ira.^N.'g'E:
PO 	 p^o:
LOVA 	 l""o:va
NAUJAS 	 n^aujas
EPAS 	 ""epas
ATSIRĄDO 	 ats'ir^a:do:
TURBŪT 	 tu.r.b""u:t
SEKTUM 	 s'""ektu.m.
PĄSKUI 	 p^a:skui
ANKSTI 	 a.N.'ks't'""i
DEGDAVO 	 d'""egdavo:
ŠVIESĄ 	 S'v'^iesa:
DŽEUGĖSI 	 dZ'^eug'E:s'i
KATE 	 kat'""e
SŪNUS 	 su:n""us
GRĄŽŪS 	 gr^a:Zu:s
ĄŽUOLAI 	 a:Zuol^ai
STOVI 	 st""o:v'i
MAMA 	 mam""a
GRĄŽOS 	 gra:Z^o:s
LAUKE 	 l""auk'e
DUKTERS 	 dukt'e.^r.s
LAISVUMU 	 laisvum""u
PIKTINOSI 	 p'""ikt'ino:s'i
PETRAS 	 p'^e:tras
ĄPAVU 	 ^a:pavu
DŽEUGĖSI 	 dZ'^eug'E:s'i
DĖDĖ 	 d'^E:d'E:
KRIOKTI 	 kr'^io:kt'i
PRADĖJO 	 prad'""E:jo:
TĖVAS 	 t'""E:vas
RIOKSO 	 r'^io:kso:
KAIP 	 k^aip
KELMAS 	 k'""e.l.mas
PREKES 	 p'r'ek'""es
URMU 	 ""u.r.mu
PIRKO 	 p'i.^r.ko:
SIUVIMO 	 s'iuv'""imo:
KURSAI 	 k""u.r.sai
PRASIDĖJO 	 pras'id'""E:jo:
Y 	 ^i:
PIRŠTĄ 	 p'i.^r.Sta:
DURDAVO 	 d""u.r.davo:
SKAUDŽEI 	 sk^audZ'ei
DĖDĖS 	 d'^E:d'E:s
ENTSIKLOPEDIJA 	 e.n.'ts'iklOp'""ed'ija
PRADINGO 	 prad'i.^N.go:
KALBA 	 ka.^l.ba
BENDRINE 	 b'e.n.'d'r'in'""e
KALBA 	 ka.l.b""a
AUGO 	 ""augo:
PENKI 	 p'e.N.'k'""i
KLEVAI 	 kl'ev^ai
IŠ 	 ""iS
KAŠKUR 	 kaSku.^r.
STOGDENGYS 	 sto:gd'e.N.'g'^i:s
ATSIRĄDO 	 ats'ir^a:do:
VINTSAS 	 v'i.^n.tsas
XĄMAS 	 x^a:mas
TIKRAS 	 t'""ikras
UŽ 	 ""uZ
TVOROS 	 tvo:r^o:s
XULIGĄNAS 	 xul'ig^a:nas
TYKO 	 t'""i:ko:
GIESMES 	 g'ies'm'""es
XORAS 	 x""Oras
PAGIEDOS 	 pag'ied^o:s
MĄMAI 	 m^a:mai
ČIOBRELEI 	 tS'io:b'r'^e:l'ei
PATIKO 	 pat'""iko:
DĖDĖ 	 d'^E:d'E:
ŽIOPLYS 	 Z'io:p'l'^i:s
TIKRAS 	 t'""ikras
SENIO 	 s'^e:n'io:
ŠALČIO 	 Sa.^l.'tS'io:
PASYLGOM 	 pas'""i:l.go:m
TĖVO 	 t'""E:vo:
ŽANDAS 	 Z""a.n.das
IŠTINO 	 iS't'""ino:
TAVO 	 t""avo:
DIKTANTAS 	 d'ikt""a.n.tas
LENGVAS 	 l'e.^N.gvas
TĖVAS 	 t'""E:vas
ANKSTI 	 a.N.'ks't'""i
PARVAŽEVO 	 pa.r.vaZ'^e:vo:
MIŠKO 	 m'""iSko:
TANKMĖ 	 ta.N.'km'^E:
BAUGINO 	 baug'""ino:
MAŽA 	 maZ""a
BANGELĖ 	 ba.N.'g'^e:l'E:
PASIVIJO 	 pas'iv'""ijo:
NEŠĖ 	 n'^e:S'E:
SUNKŪ 	 su.^N.ku:
KELMĄ 	 k'""e.l.ma:
MIŠKUOSE 	 m'iSk^uos'e
ELNĖ 	 ""e.l.'n'E:
PASIRODĖ 	 pas'ir""o:d'E:
AUKŠČEU 	 aukS'tS'^eu
KELKIME 	 k'""e.l.'k'im'e
STOGĄ 	 st""o:ga:
MAMA 	 mam""a
BELDĖ 	 b'""e.l.'d'E:
PRIE 	 p'r'^ie
DURŪ 	 d""uru:
PELĖDOS 	 p'el'""E:do:s
ŪBAUTI 	 ^u:baut'i
NUSTOJO 	 nust""o:jo:
Y 	 ^i:
SNIEGO 	 s'n'^iego:
SŪKURY 	 s^u:kur'i:
PATEKOM 	 pat'^e:ko:m
VIENAS 	 v'""ienas
DŪRIS 	 d^u:r'is
TEKO 	 t'^e:ko:
DAUG 	 d^aug
MIŠKŪ 	 m'iSk^u:
PRARĄDOM 	 prar^a:do:m
DĖDĖ 	 d'^E:d'E:
KELTĄ 	 k'""e.l.ta:
SUGADINO 	 sugad'""ino:
VAIKĄ 	 v^aika:
GELDAVO 	 g'""e.l.davo:
BITĖS 	 b'""it'E:s
OŠKA 	 o:Sk""a
KARKLĄ 	 ka.^r.kla:
WW 	 ww
PAGREUŽĖ 	 pagr'""euZ'E:
DĖDĖ 	 d'^E:d'E:
GARGŽDO 	 ga.^r.gZdo:
PIRKO 	 p'i.^r.ko:
EŽERAS 	 ^e:Z'eras
AKTI 	 ""akt'i
PRADĖJO 	 prad'""E:jo:
LAŠAI 	 laS^ai
KAPSI 	 k""ap's'i
TYLEI 	 t'^i:l'ei
VIENA 	 v'ien""a
KASA 	 kas""a
SUPINTA 	 sup'i.n.t""a
TĖVAS 	 t'""E:vas
RAZDAVO 	 r""azdavo:
TĄKĄ 	 t^a:ka:
TURBŪT 	 tu.r.b""u:t
IŠEITIES 	 iS'eit'^ies
NEBUVO 	 n'eb""uvo:
SĄKO 	 s^a:ko:
TIKAU 	 t'ik^au
DARBUI 	 d""a.r.bui
ILGAI 	 i.l.g^ai
PEŠI 	 p'""eS'i
GAIDY 	 g^aid'i:
KARYS 	 kar'^i:s
OBJEKTĄ 	 Ob'j""ekta:
SAUGO 	 s""augo:
GRAŽIU 	 graZ'""iu
TOSTU 	 tOst""u
SUŽAVĖJO 	 suZav'""E:jo:
SVETIMU 	 s'v'^e:t'imu
KODU 	 kOd""u
PASINAUDOJO 	 pas'inaud""o:jo:
NAUJAS 	 n^aujas
INKILAS 	 i.^N.'k'ilas
ATSIRĄDO 	 ats'ir^a:do:
BUVO 	 b""uvo:
BEGINKLIS 	 b'eg'i.^N.'kl'is
VAIKAS 	 v^aikas
VAIKUS 	 vaik""us
UITI 	 ""uit'i
PRADĖJO 	 prad'""E:jo:
VAIKAI 	 vaik^ai
ZUIDAVO 	 z""uidavo:
PO 	 p^o:
KIEMĄ 	 k'^iema:
VISI 	 v'is'""i
TAKAI 	 tak^ai
PRADINGO 	 prad'i.^N.go:
DĖDĖ 	 d'^E:d'E:
TUKO 	 t""uko:
GREITAI 	 gr'^eitai
MANO 	 m""ano:
PIEŠTUKAS 	 p'ieSt""ukas
NUKRITO 	 nukr'""ito:
VISADA 	 v'isad""a
SKESTU 	 s'k'e:st""u
DŪMUOSE 	 d""u:muos'e
SKUBĖS 	 skub'^E:s
REZDAMI 	 r'e:zdam'""i
TVARTĄ 	 tv""a.r.ta:
ARKLYS 	 a.r.'kl'^i:s
LEKE 	 l'^e:k'e
SPARČEI 	 spa.^r.'tS'ei
VANDENS 	 va.n.'d'e.^n.s
LYGIS 	 l'^i:g'is
PAKILO 	 pak'""ilo:
JONAS 	 j^o:nas
PAKLYDO 	 pakl'""i:do:
TAMSOJ 	 ta.m.s^o:j
SENEU 	 s'en'^eu
GYVENDAVO 	 g'i:v'""e.n.davo:
TRUMPAI 	 tru.m.p^ai
GAMTOS 	 ga.m.t^o:s
GĖRYBIŪ 	 g'E:r'""i:b'iu:
PALAUKS 	 pal^auks
ŠIRŠIŪ 	 S'""i.r.'S'iu:
SUGĖLIMAS 	 sug'E:l'""imas
PAVOJINGAS 	 pavo:j""i.N.gas
MAŽA 	 maZ""a
SĄGĖ 	 s^a:g'E:
PATIKO 	 pat'""iko:
MAŽASIS 	 maZ""as'is
DZINGULIS 	 dz'i.N.g""ul'is
PRASKILO 	 pras'k'""ilo:
VIENAS 	 v'""ienas
PARDZIMBINTI 	 pa.r.'dz'i.^m.'b'i.n.'t'i
TURĖS 	 tur'^E:s
VAIKAS 	 v^aikas
NERE 	 n'^e:r'e
TOLIN 	 to:l'^i.n.
SŪNUS 	 su:n""us
NYKŠTY 	 n'""i:kS't'i:
PAKĖLĖ 	 pak'""E:l'E:
RŪKAS 	 r^u:kas
IŠNYKSTA 	 iS'n'^i:ksta
TUOJAU 	 tuoj^au
MIŠKUOSE 	 m'iSk^uos'e
GEGUTĖ 	 g'eg""ut'E:
KUKUOS 	 kuk""uos
ONA 	 o:n""a
SUGEBĖS 	 sug'eb'^E:s
PADARYTI 	 padar'""i:t'i
DŽEUGĖSI 	 dZ'^eug'E:s'i
PASTOGE 	 past""o:g'e
PRASTA 	 prast""a
DĖDĖS 	 d'^E:d'E:s
INTUITSIJA 	 i.n.tu""its'ija
PRASTA 	 prast""a
PIRKO 	 p'i.^r.ko:
PINTŪ 	 p'i.n.t^u:
KREPŠIŪ 	 kr'ep'S'^iu:
JONAS 	 j^o:nas
VEDA 	 v'^e:da
KARVE 	 k""a.r.'v'e:
TĖVAS 	 t'""E:vas
VYSTO 	 v'""i:sto:
SŪNŪ 	 s""u:nu:
GREITAI 	 gr'^eitai
STVĖRĖ 	 s't'v'""E:r'E:
ŠLUOTĄ 	 Sl""uota:
SULIPS 	 sul'""ips
VOKAI 	 vo:k^ai
PADAŽYTI 	 padaZ'""i:t'i
TURBŪT 	 tu.r.b""u:t
APVOKTI 	 apv^o:kt'i
BUVOT 	 b""uvo:t
JONAS 	 j^o:nas
LAIVO 	 l^aivo:
PALAUKS 	 pal^auks
MOKĖSI 	 m""o:k'E:s'i
PINTI 	 p'""i.n.'t'i
KREPŠY 	 kr'^e:p'S'i:
EITŪ 	 ^eitu:
ŽINDYTI 	 Z'""i.n.'d'i:t'i
VERŠIŪ 	 v'e.^r.'S'iu:
TĖVAS 	 t'""E:vas
MIŠIŪ 	 m'iS'^iu:
SULAUKS 	 sul^auks
NAMUOS 	 nam^uos
NEMITAU 	 n'em'it^au
SAUSAI 	 saus^ai
OBELS 	 ""o:b'e.l.s
VAISIUMI 	 v^ais'ium'i
PUIKUOJASI 	 puik""uojas'i
VIENAS 	 v'""ienas
INDĖNAS 	 i.n.'d'""E:nas
UŽĖJO 	 uZ'^E:jo:
MANO 	 m""ano:
PINTINĖ 	 p'i.n.'t'""in'E:
PILNA 	 p'i.l.n""a
VIENA 	 v'ien""a
ŽINDYVĖ 	 Z'i.n.'d'^i:v'E:
SUSIRGO 	 sus'i.^r.go:
RUSIJOS 	 r""us'ijo:s
AMBASADA 	 a.m.basad""a
PATIKO 	 pat'""iko:
MIŠKE 	 m'iS'k'""e
TAMSU 	 ta.m.s""u
BŪNA 	 b""u:na
TURBŪT 	 tu.r.b""u:t
RAMBUS 	 ra.m.b""us
ARKLYS 	 a.r.'kl'^i:s
JONAS 	 j^o:nas
VĄTĄ 	 v^a:ta:
SUSUKO 	 sus""uko:
MUSĖS 	 m""us'E:s
VORAS 	 v""o:ras
TYKO 	 t'""i:ko:
DĖDĖ 	 d'^E:d'E:
TVORĄ 	 tv^o:ra:
TVĖRĖ 	 t'v'""E:r'E:
ARKLYS 	 a.r.'kl'^i:s
ĖDA 	 ""E:da
ŠIENĄ 	 S'""iena:
TURBŪT 	 tu.r.b""u:t
GĖDA 	 g'""E:da
PASIDĄRĖ 	 pas'id^a:r'E:
DĖDĖ 	 d'^E:d'E:
SĖSTŪ 	 s'""E:stu:
TOLEU 	 to:l'^eu
DĖDĖS 	 d'^E:d'E:s
YTAKA 	 ""i:taka
PRASTA 	 prast""a
PATIKO 	 pat'""iko:
SKYSTAS 	 s'k'""i:stas
VALGIS 	 va.^l.'g'is
GREIT 	 gr'^eit
IŽDYGO 	 iZ'd'""i:go:
PIKŽOLĖS 	 p'""ikZo:l'E:s
AŠ 	 ""aS
SAKAU 	 sak^au
TAU 	 t""au
ILGAI 	 i.l.g^ai
SUPAI 	 sup^ai
SESE 	 s'^e:s'e:
DĖDĖ 	 d'^E:d'E:
PASUKO 	 pas""uko:
KAIRĖN 	 kair'""E:n.
KELES 	 k'^e:l'es
ILGAS 	 ""i.l.gas
LAUKE 	 l""auk'e
MŪSŪ 	 m""u:su:
TILTAS 	 t'""i.l.tas
UŠTVERTAS 	 uS't'v'""e.r.tas
VAIKAI 	 vaik^ai
BILDA 	 b'""i.l.da
SMARKEI 	 sma.^r.'k'ei
TIKRAS 	 t'""ikras
DŽEUKSMAS 	 dZ'^euksmas
PASITIKTI 	 pas'it'""ikt'i
JY 	 j^i:
KELNĖS 	 k'""e.l.'n'E:s
NEPERDŽIŪTI 	 n'ep'""e.r.'dZ'iu:t'i
TURĖS 	 tur'^E:s
VAIKUS 	 vaik""us
JĖGA 	 jE:g""a
PARSIVEDĖ 	 pa.r.'s'""iv'ed'E:
VAIKIS 	 v^aik'is
VARNĄKOJĖ 	 va.r.n^a:ko:jE:
TIKRA 	 t'ikr""a
MAŽA 	 maZ""a
PELKUTĖ 	 p'e.l.k""ut'E:
DŽIŪSTA 	 dZ'^iu:sta
SENA 	 s'en""a
GELDUTĖ 	 g'e.l.d""ut'E:
SULŪŽO 	 sul""u:Zo:
DIDELIS 	 d'""id'el'is
ĄŽUOLAS 	 ""a:Zuolas
AUGA 	 ""auga
NENORIU 	 n'en""o:r'iu
PRAKĄSTO 	 prak""a:sto:
POMIDORO 	 pOm'id""Oro:
OBELIS 	 o:b'el'""is
ŪGLIUS 	 u:gl'""ius
IŠLEIDO 	 iS'l'""eido:
PILNU 	 p'""i.l.nu
GŪŽIU 	 gu:Z'""iu
PUIKUOJASI 	 puik""uojas'i
RENGĖSI 	 r'e.^N.'g'E:s'i
